locgrpid,longdes,semester,semester_ident,day_of_week,day_of_week_ident,,time_inter_desc_ident,mean,target
10012,Ritz Sports Zone,finals(fall),4,thrusday,5,11-Oct,6,8,1
10012,Ritz Sports Zone,finals(fall),4,thrusday,5,12-Nov,7,95,2
10012,Ritz Sports Zone,finals(fall),4,thrusday,5,13-Dec,8,136,2
10012,Ritz Sports Zone,finals(fall),4,thrusday,5,13-14,9,124,2
10012,Ritz Sports Zone,finals(fall),4,thrusday,5,14-15,10,115,2
10012,Ritz Sports Zone,finals(fall),4,thrusday,5,15-16,11,79,2
10012,Ritz Sports Zone,finals(fall),4,thrusday,5,16-17,12,90,2
10012,Ritz Sports Zone,finals(fall),4,thrusday,5,17-18,13,61,2
10012,Ritz Sports Zone,finals(fall),4,thrusday,5,18-19,14,60,2
10012,Ritz Sports Zone,finals(fall),4,thrusday,5,19-20,15,3,1
10012,Ritz Sports Zone,finals(fall),4,friday,6,8-Jul,3,19,1
10012,Ritz Sports Zone,finals(fall),4,friday,6,9-Aug,4,16,1
10012,Ritz Sports Zone,finals(fall),4,friday,6,10-Sep,5,21,1
10012,Ritz Sports Zone,finals(fall),4,friday,6,11-Oct,6,15,1
10012,Ritz Sports Zone,finals(fall),4,friday,6,12-Nov,7,116,2
10012,Ritz Sports Zone,finals(fall),4,friday,6,13-Dec,8,177,2
10012,Ritz Sports Zone,finals(fall),4,friday,6,13-14,9,127,2
10012,Ritz Sports Zone,finals(fall),4,friday,6,14-15,10,10,1
10012,Ritz Sports Zone,finals(intersession),7,friday,6,8-Jul,3,4,1
10012,Ritz Sports Zone,finals(intersession),7,friday,6,9-Aug,4,12,1
10012,Ritz Sports Zone,finals(intersession),7,friday,6,10-Sep,5,16,1
10012,Ritz Sports Zone,finals(intersession),7,friday,6,11-Oct,6,8,1
10012,Ritz Sports Zone,finals(intersession),7,friday,6,12-Nov,7,74,2
10012,Ritz Sports Zone,finals(intersession),7,friday,6,13-Dec,8,171,2
10012,Ritz Sports Zone,finals(intersession),7,friday,6,13-14,9,112,2
10012,Ritz Sports Zone,finals(intersession),7,friday,6,14-15,10,25,1
10012,Ritz Sports Zone,finals(spr),5,monday,2,11-Oct,6,24,1
10012,Ritz Sports Zone,finals(spr),5,monday,2,12-Nov,7,147,2
10012,Ritz Sports Zone,finals(spr),5,monday,2,13-Dec,8,243,2
10012,Ritz Sports Zone,finals(spr),5,monday,2,13-14,9,182,2
10012,Ritz Sports Zone,finals(spr),5,monday,2,14-15,10,226,2
10012,Ritz Sports Zone,finals(spr),5,monday,2,15-16,11,101,2
10012,Ritz Sports Zone,finals(spr),5,monday,2,16-17,12,135,2
10012,Ritz Sports Zone,finals(spr),5,monday,2,17-18,13,139,2
10012,Ritz Sports Zone,finals(spr),5,monday,2,18-19,14,91,2
10012,Ritz Sports Zone,finals(spr),5,monday,2,19-20,15,2,1
10012,Ritz Sports Zone,finals(spr),5,tuesday,3,11-Oct,6,13,1
10012,Ritz Sports Zone,finals(spr),5,tuesday,3,12-Nov,7,153,2
10012,Ritz Sports Zone,finals(spr),5,tuesday,3,13-Dec,8,224,2
10012,Ritz Sports Zone,finals(spr),5,tuesday,3,13-14,9,212,2
10012,Ritz Sports Zone,finals(spr),5,tuesday,3,14-15,10,171,2
10012,Ritz Sports Zone,finals(spr),5,tuesday,3,15-16,11,95,2
10012,Ritz Sports Zone,finals(spr),5,tuesday,3,16-17,12,69,2
10012,Ritz Sports Zone,finals(spr),5,tuesday,3,17-18,13,140,2
10012,Ritz Sports Zone,finals(spr),5,tuesday,3,18-19,14,82,2
10012,Ritz Sports Zone,finals(spr),5,tuesday,3,19-20,15,4,1
10012,Ritz Sports Zone,finals(spr),5,wednesday,4,11-Oct,6,10,1
10012,Ritz Sports Zone,finals(spr),5,wednesday,4,12-Nov,7,120,2
10012,Ritz Sports Zone,finals(spr),5,wednesday,4,13-Dec,8,218,2
10012,Ritz Sports Zone,finals(spr),5,wednesday,4,13-14,9,161,2
10012,Ritz Sports Zone,finals(spr),5,wednesday,4,14-15,10,154,2
10012,Ritz Sports Zone,finals(spr),5,wednesday,4,15-16,11,78,2
10012,Ritz Sports Zone,finals(spr),5,wednesday,4,16-17,12,108,2
10012,Ritz Sports Zone,finals(spr),5,wednesday,4,17-18,13,78,2
10012,Ritz Sports Zone,finals(spr),5,wednesday,4,18-19,14,82,2
10012,Ritz Sports Zone,finals(spr),5,wednesday,4,19-20,15,5,1
10012,Ritz Sports Zone,finals(spr),5,wednesday,4,20-21,16,12,1
10012,Ritz Sports Zone,finals(spr),5,wednesday,4,21-22,17,7,1
10012,Ritz Sports Zone,finals(spr),5,thrusday,5,11-Oct,6,3,1
10012,Ritz Sports Zone,finals(spr),5,thrusday,5,12-Nov,7,124,2
10012,Ritz Sports Zone,finals(spr),5,thrusday,5,13-Dec,8,180,2
10012,Ritz Sports Zone,finals(spr),5,thrusday,5,13-14,9,148,2
10012,Ritz Sports Zone,finals(spr),5,thrusday,5,14-15,10,113,2
10012,Ritz Sports Zone,finals(spr),5,thrusday,5,15-16,11,60,2
10012,Ritz Sports Zone,finals(spr),5,thrusday,5,16-17,12,39,1
10012,Ritz Sports Zone,finals(spr),5,thrusday,5,17-18,13,39,1
10012,Ritz Sports Zone,finals(spr),5,thrusday,5,18-19,14,77,2
10012,Ritz Sports Zone,finals(spr),5,thrusday,5,19-20,15,7,1
10012,Ritz Sports Zone,finals(spr),5,friday,6,8-Jul,3,65,2
10012,Ritz Sports Zone,finals(spr),5,friday,6,9-Aug,4,19,1
10012,Ritz Sports Zone,finals(spr),5,friday,6,10-Sep,5,26,1
10012,Ritz Sports Zone,finals(spr),5,friday,6,11-Oct,6,25,1
10012,Ritz Sports Zone,finals(spr),5,friday,6,12-Nov,7,83,2
10012,Ritz Sports Zone,finals(spr),5,friday,6,13-Dec,8,157,2
10012,Ritz Sports Zone,finals(spr),5,friday,6,13-14,9,125,2
10012,Ritz Sports Zone,finals(spr),5,friday,6,14-15,10,13,1
10012,Ritz Sports Zone,finals(spr),5,saturday,7,10-Sep,5,16,1
10012,Ritz Sports Zone,finals(spr),5,saturday,7,11-Oct,6,9,1
10012,Ritz Sports Zone,finals(spr),5,saturday,7,12-Nov,7,108,2
10012,Ritz Sports Zone,finals(spr),5,saturday,7,13-Dec,8,59,2
10012,Ritz Sports Zone,finals(spr),5,saturday,7,13-14,9,54,2
10012,Ritz Sports Zone,finals(spr),5,saturday,7,14-15,10,40,2
10012,Ritz Sports Zone,finals(spr),5,saturday,7,15-16,11,35,1
10012,Ritz Sports Zone,finals(spr),5,saturday,7,16-17,12,29,1
10012,Ritz Sports Zone,finals(spr),5,saturday,7,17-18,13,8,1
10012,Ritz Sports Zone,intersession,9,monday,2,8-Jul,3,5.333333333,1
10012,Ritz Sports Zone,intersession,9,monday,2,9-Aug,4,17,1
10012,Ritz Sports Zone,intersession,9,monday,2,10-Sep,5,15.66666667,1
10012,Ritz Sports Zone,intersession,9,monday,2,11-Oct,6,9.666666667,1
10012,Ritz Sports Zone,intersession,9,monday,2,12-Nov,7,59.33333333,2
10012,Ritz Sports Zone,intersession,9,monday,2,13-Dec,8,100.6666667,2
10012,Ritz Sports Zone,intersession,9,monday,2,13-14,9,82.33333333,2
10012,Ritz Sports Zone,intersession,9,monday,2,14-15,10,8.666666667,1
10012,Ritz Sports Zone,intersession,9,tuesday,3,8-Jul,3,4.666666667,1
10012,Ritz Sports Zone,intersession,9,tuesday,3,9-Aug,4,14,1
10012,Ritz Sports Zone,intersession,9,tuesday,3,10-Sep,5,15,1
10012,Ritz Sports Zone,intersession,9,tuesday,3,11-Oct,6,8.666666667,1
10012,Ritz Sports Zone,intersession,9,tuesday,3,12-Nov,7,64.33333333,2
10012,Ritz Sports Zone,intersession,9,tuesday,3,13-Dec,8,128.6666667,2
10012,Ritz Sports Zone,intersession,9,tuesday,3,13-14,9,79.66666667,2
10012,Ritz Sports Zone,intersession,9,tuesday,3,14-15,10,17,1
10012,Ritz Sports Zone,intersession,9,wednesday,4,8-Jul,3,4.333333333,1
10012,Ritz Sports Zone,intersession,9,wednesday,4,9-Aug,4,18,1
10012,Ritz Sports Zone,intersession,9,wednesday,4,10-Sep,5,12.33333333,1
10012,Ritz Sports Zone,intersession,9,wednesday,4,11-Oct,6,9.333333333,1
10012,Ritz Sports Zone,intersession,9,wednesday,4,12-Nov,7,78,2
10012,Ritz Sports Zone,intersession,9,wednesday,4,13-Dec,8,140.3333333,2
10012,Ritz Sports Zone,intersession,9,wednesday,4,13-14,9,85,2
10012,Ritz Sports Zone,intersession,9,wednesday,4,14-15,10,17.33333333,1
10012,Ritz Sports Zone,intersession,9,wednesday,4,15-16,11,2,1
10012,Ritz Sports Zone,intersession,9,thrusday,5,8-Jul,3,7,1
10012,Ritz Sports Zone,intersession,9,thrusday,5,9-Aug,4,24.66666667,1
10012,Ritz Sports Zone,intersession,9,thrusday,5,10-Sep,5,13.66666667,1
10012,Ritz Sports Zone,intersession,9,thrusday,5,11-Oct,6,9.666666667,1
10012,Ritz Sports Zone,intersession,9,thrusday,5,12-Nov,7,66,2
10012,Ritz Sports Zone,intersession,9,thrusday,5,13-Dec,8,158.3333333,2
10012,Ritz Sports Zone,intersession,9,thrusday,5,13-14,9,103.6666667,2
10012,Ritz Sports Zone,intersession,9,thrusday,5,14-15,10,13.33333333,1
10012,Ritz Sports Zone,intersession,9,friday,6,8-Jul,3,7.5,1
10012,Ritz Sports Zone,intersession,9,friday,6,9-Aug,4,12,1
10012,Ritz Sports Zone,intersession,9,friday,6,10-Sep,5,11.5,1
10012,Ritz Sports Zone,intersession,9,friday,6,11-Oct,6,8.5,1
10012,Ritz Sports Zone,intersession,9,friday,6,12-Nov,7,73.5,2
10012,Ritz Sports Zone,intersession,9,friday,6,13-Dec,8,136,2
10012,Ritz Sports Zone,intersession,9,friday,6,13-14,9,85,2
10012,Ritz Sports Zone,intersession,9,friday,6,14-15,10,10,1
10012,Ritz Sports Zone,intersession,9,saturday,7,17-18,13,1,1
10012,Ritz Sports Zone,intersession,9,saturday,7,18-19,14,11,1
10012,Ritz Sports Zone,new_stud_orient,1,monday,2,11-Oct,6,25,1
10012,Ritz Sports Zone,new_stud_orient,1,monday,2,12-Nov,7,219,2
10012,Ritz Sports Zone,new_stud_orient,1,monday,2,13-Dec,8,407,3
10012,Ritz Sports Zone,new_stud_orient,1,monday,2,13-14,9,275,2
10012,Ritz Sports Zone,new_stud_orient,1,monday,2,14-15,10,177,2
10012,Ritz Sports Zone,new_stud_orient,1,monday,2,15-16,11,105,2
10012,Ritz Sports Zone,new_stud_orient,1,monday,2,16-17,12,124,2
10012,Ritz Sports Zone,new_stud_orient,1,monday,2,17-18,13,123,2
10012,Ritz Sports Zone,new_stud_orient,1,monday,2,18-19,14,113,2
10012,Ritz Sports Zone,new_stud_orient,1,monday,2,19-20,15,17,1
10012,Ritz Sports Zone,new_stud_orient,1,tuesday,3,11-Oct,6,20,1
10012,Ritz Sports Zone,new_stud_orient,1,tuesday,3,12-Nov,7,224,2
10012,Ritz Sports Zone,new_stud_orient,1,tuesday,3,13-Dec,8,456,3
10012,Ritz Sports Zone,new_stud_orient,1,tuesday,3,13-14,9,283,2
10012,Ritz Sports Zone,new_stud_orient,1,tuesday,3,14-15,10,126,2
10012,Ritz Sports Zone,new_stud_orient,1,tuesday,3,15-16,11,109,2
10012,Ritz Sports Zone,new_stud_orient,1,tuesday,3,16-17,12,133,2
10012,Ritz Sports Zone,new_stud_orient,1,tuesday,3,17-18,13,123,2
10012,Ritz Sports Zone,new_stud_orient,1,tuesday,3,18-19,14,131,2
10012,Ritz Sports Zone,new_stud_orient,1,tuesday,3,19-20,15,8,1
10012,Ritz Sports Zone,new_stud_orient,1,wednesday,4,12-Nov,7,373,3
10012,Ritz Sports Zone,new_stud_orient,1,wednesday,4,13-Dec,8,470,3
10012,Ritz Sports Zone,new_stud_orient,1,wednesday,4,13-14,9,103,2
10012,Ritz Sports Zone,new_stud_orient,1,wednesday,4,14-15,10,48,2
10012,Ritz Sports Zone,new_stud_orient,1,wednesday,4,15-16,11,4,1
10012,Ritz Sports Zone,new_stud_orient,1,thrusday,5,12-Nov,7,81,2
10012,Ritz Sports Zone,new_stud_orient,1,thrusday,5,13-Dec,8,84,2
10012,Ritz Sports Zone,new_stud_orient,1,thrusday,5,13-14,9,54,2
10012,Ritz Sports Zone,new_stud_orient,1,thrusday,5,14-15,10,31,1
10012,Ritz Sports Zone,new_stud_orient,1,thrusday,5,15-16,11,1,1
10012,Ritz Sports Zone,new_stud_orient,1,friday,6,12-Nov,7,20,1
10012,Ritz Sports Zone,new_stud_orient,1,friday,6,13-Dec,8,82,2
10012,Ritz Sports Zone,new_stud_orient,1,friday,6,13-14,9,68,2
10012,Ritz Sports Zone,new_stud_orient,1,friday,6,14-15,10,34,1
10012,Ritz Sports Zone,new_stud_orient,1,friday,6,15-16,11,4,1
10012,Ritz Sports Zone,spring,3,monday,2,9-Aug,4,13,1
10012,Ritz Sports Zone,spring,3,monday,2,10-Sep,5,18,1
10012,Ritz Sports Zone,spring,3,monday,2,11-Oct,6,41.8125,2
10012,Ritz Sports Zone,spring,3,monday,2,12-Nov,7,273.5625,2
10012,Ritz Sports Zone,spring,3,monday,2,13-Dec,8,378.75,3
10012,Ritz Sports Zone,spring,3,monday,2,13-14,9,298.75,2
10012,Ritz Sports Zone,spring,3,monday,2,14-15,10,162.5,2
10012,Ritz Sports Zone,spring,3,monday,2,15-16,11,127.5333333,2
10012,Ritz Sports Zone,spring,3,monday,2,16-17,12,152.2,2
10012,Ritz Sports Zone,spring,3,monday,2,17-18,13,144.4,2
10012,Ritz Sports Zone,spring,3,monday,2,18-19,14,176.5333333,2
10012,Ritz Sports Zone,spring,3,monday,2,19-20,15,10.06666667,1
10012,Ritz Sports Zone,spring,3,tuesday,3,8-Jul,3,7,1
10012,Ritz Sports Zone,spring,3,tuesday,3,9-Aug,4,15,1
10012,Ritz Sports Zone,spring,3,tuesday,3,10-Sep,5,8.5,1
10012,Ritz Sports Zone,spring,3,tuesday,3,11-Oct,6,51.46666667,2
10012,Ritz Sports Zone,spring,3,tuesday,3,12-Nov,7,224.8,2
10012,Ritz Sports Zone,spring,3,tuesday,3,13-Dec,8,408.6666667,3
10012,Ritz Sports Zone,spring,3,tuesday,3,13-14,9,261.6666667,2
10012,Ritz Sports Zone,spring,3,tuesday,3,14-15,10,146.6666667,2
10012,Ritz Sports Zone,spring,3,tuesday,3,15-16,11,145.7857143,2
10012,Ritz Sports Zone,spring,3,tuesday,3,16-17,12,141,2
10012,Ritz Sports Zone,spring,3,tuesday,3,17-18,13,159.4285714,2
10012,Ritz Sports Zone,spring,3,tuesday,3,18-19,14,180.7142857,2
10012,Ritz Sports Zone,spring,3,tuesday,3,19-20,15,11.78571429,1
10012,Ritz Sports Zone,spring,3,wednesday,4,8-Jul,3,9,1
10012,Ritz Sports Zone,spring,3,wednesday,4,9-Aug,4,14,1
10012,Ritz Sports Zone,spring,3,wednesday,4,10-Sep,5,10,1
10012,Ritz Sports Zone,spring,3,wednesday,4,11-Oct,6,32.875,1
10012,Ritz Sports Zone,spring,3,wednesday,4,12-Nov,7,294.875,2
10012,Ritz Sports Zone,spring,3,wednesday,4,13-Dec,8,375.6875,3
10012,Ritz Sports Zone,spring,3,wednesday,4,13-14,9,281.0625,2
10012,Ritz Sports Zone,spring,3,wednesday,4,14-15,10,160.125,2
10012,Ritz Sports Zone,spring,3,wednesday,4,15-16,11,130.9333333,2
10012,Ritz Sports Zone,spring,3,wednesday,4,16-17,12,141.2666667,2
10012,Ritz Sports Zone,spring,3,wednesday,4,17-18,13,132.1333333,2
10012,Ritz Sports Zone,spring,3,wednesday,4,18-19,14,151.2,2
10012,Ritz Sports Zone,spring,3,wednesday,4,19-20,15,9.8,1
10012,Ritz Sports Zone,spring,3,wednesday,4,20-21,16,1,1
10012,Ritz Sports Zone,spring,3,thrusday,5,8-Jul,3,6,1
10012,Ritz Sports Zone,spring,3,thrusday,5,9-Aug,4,20,1
10012,Ritz Sports Zone,spring,3,thrusday,5,10-Sep,5,7,1
10012,Ritz Sports Zone,spring,3,thrusday,5,11-Oct,6,58.625,2
10012,Ritz Sports Zone,spring,3,thrusday,5,12-Nov,7,226.25,2
10012,Ritz Sports Zone,spring,3,thrusday,5,13-Dec,8,406,3
10012,Ritz Sports Zone,spring,3,thrusday,5,13-14,9,295.0625,2
10012,Ritz Sports Zone,spring,3,thrusday,5,14-15,10,154.125,2
10012,Ritz Sports Zone,spring,3,thrusday,5,15-16,11,139.1875,2
10012,Ritz Sports Zone,spring,3,thrusday,5,16-17,12,113.4,2
10012,Ritz Sports Zone,spring,3,thrusday,5,17-18,13,131.9333333,2
10012,Ritz Sports Zone,spring,3,thrusday,5,18-19,14,163.9333333,2
10012,Ritz Sports Zone,spring,3,thrusday,5,19-20,15,7.714285714,1
10012,Ritz Sports Zone,spring,3,friday,6,8-Jul,3,9,1
10012,Ritz Sports Zone,spring,3,friday,6,9-Aug,4,21,1
10012,Ritz Sports Zone,spring,3,friday,6,10-Sep,5,8,1
10012,Ritz Sports Zone,spring,3,friday,6,11-Oct,6,42.0625,2
10012,Ritz Sports Zone,spring,3,friday,6,12-Nov,7,289.125,2
10012,Ritz Sports Zone,spring,3,friday,6,13-Dec,8,384.1875,3
10012,Ritz Sports Zone,spring,3,friday,6,13-14,9,283.9375,2
10012,Ritz Sports Zone,spring,3,friday,6,14-15,10,126.375,2
10012,Ritz Sports Zone,spring,3,friday,6,15-16,11,95.8,2
10012,Ritz Sports Zone,spring,3,friday,6,16-17,12,97.78571429,2
10012,Ritz Sports Zone,spring,3,friday,6,17-18,13,84.85714286,2
10012,Ritz Sports Zone,spring,3,friday,6,18-19,14,112.3571429,2
10012,Ritz Sports Zone,spring,3,friday,6,19-20,15,6.230769231,1
10012,Ritz Sports Zone,spring,3,friday,6,20-21,16,3.5,1
10012,Ritz Sports Zone,spring,3,saturday,7,11-Oct,6,4,1
10012,Ritz Sports Zone,spring,3,saturday,7,12-Nov,7,45.5,2
10012,Ritz Sports Zone,spring,3,saturday,7,13-Dec,8,150.5,2
10012,Ritz Sports Zone,spring,3,saturday,7,13-14,9,89.75,2
10012,Ritz Sports Zone,spring,3,saturday,7,14-15,10,33.33333333,1
10012,Ritz Sports Zone,spring,3,saturday,7,15-16,11,27,1
10012,Ritz Sports Zone,spring,3,saturday,7,16-17,12,20.75,1
10012,Ritz Sports Zone,spring,3,saturday,7,17-18,13,22.33333333,1
10012,Ritz Sports Zone,spring,3,saturday,7,18-19,14,64.5,2
10012,Ritz Sports Zone,spring,3,saturday,7,19-20,15,23,1
10012,Ritz Sports Zone,spring,3,saturday,7,20-21,16,19,1
10012,Ritz Sports Zone,spring,3,saturday,7,21-22,17,4,1
10012,Ritz Sports Zone,summer,8,tuesday,3,8-Jul,3,6,1
10012,Ritz Sports Zone,summer,8,tuesday,3,9-Aug,4,6,1
10012,Ritz Sports Zone,summer,8,tuesday,3,10-Sep,5,9,1
10012,Ritz Sports Zone,summer,8,tuesday,3,11-Oct,6,5,1
10012,Ritz Sports Zone,summer,8,tuesday,3,12-Nov,7,61,2
10012,Ritz Sports Zone,summer,8,tuesday,3,13-Dec,8,127,2
10012,Ritz Sports Zone,summer,8,tuesday,3,13-14,9,77,2
10012,Ritz Sports Zone,summer,8,tuesday,3,14-15,10,10,1
10012,Ritz Sports Zone,summer,8,wednesday,4,8-Jul,3,5,1
10012,Ritz Sports Zone,summer,8,wednesday,4,9-Aug,4,21,1
10012,Ritz Sports Zone,summer,8,wednesday,4,10-Sep,5,12,1
10012,Ritz Sports Zone,summer,8,wednesday,4,11-Oct,6,6,1
10012,Ritz Sports Zone,summer,8,wednesday,4,12-Nov,7,66,2
10012,Ritz Sports Zone,summer,8,wednesday,4,13-Dec,8,121,2
10012,Ritz Sports Zone,summer,8,wednesday,4,13-14,9,77,2
10012,Ritz Sports Zone,summer,8,wednesday,4,14-15,10,2,1
10016,Ctrl Alt Deli,college_closed,0,monday,2,8-Jul,3,9,1
10016,Ctrl Alt Deli,college_closed,0,monday,2,9-Aug,4,26,1
10016,Ctrl Alt Deli,college_closed,0,monday,2,10-Sep,5,24,1
10016,Ctrl Alt Deli,college_closed,0,monday,2,11-Oct,6,17.16666667,1
10016,Ctrl Alt Deli,college_closed,0,monday,2,12-Nov,7,14.16666667,1
10016,Ctrl Alt Deli,college_closed,0,monday,2,13-Dec,8,21.33333333,1
10016,Ctrl Alt Deli,college_closed,0,monday,2,13-14,9,13,1
10016,Ctrl Alt Deli,college_closed,0,monday,2,14-15,10,2,1
10016,Ctrl Alt Deli,college_closed,0,tuesday,3,7-Jun,2,1,1
10016,Ctrl Alt Deli,college_closed,0,tuesday,3,8-Jul,3,12,1
10016,Ctrl Alt Deli,college_closed,0,tuesday,3,9-Aug,4,29.14285714,1
10016,Ctrl Alt Deli,college_closed,0,tuesday,3,10-Sep,5,28.57142857,1
10016,Ctrl Alt Deli,college_closed,0,tuesday,3,11-Oct,6,19.57142857,1
10016,Ctrl Alt Deli,college_closed,0,tuesday,3,12-Nov,7,18.14285714,1
10016,Ctrl Alt Deli,college_closed,0,tuesday,3,13-Dec,8,31.14285714,1
10016,Ctrl Alt Deli,college_closed,0,tuesday,3,13-14,9,17.42857143,1
10016,Ctrl Alt Deli,college_closed,0,tuesday,3,14-15,10,1,1
10016,Ctrl Alt Deli,college_closed,0,wednesday,4,7-Jun,2,1.5,1
10016,Ctrl Alt Deli,college_closed,0,wednesday,4,8-Jul,3,14.85714286,1
10016,Ctrl Alt Deli,college_closed,0,wednesday,4,9-Aug,4,25,1
10016,Ctrl Alt Deli,college_closed,0,wednesday,4,10-Sep,5,25.28571429,1
10016,Ctrl Alt Deli,college_closed,0,wednesday,4,11-Oct,6,21,1
10016,Ctrl Alt Deli,college_closed,0,wednesday,4,12-Nov,7,16.28571429,1
10016,Ctrl Alt Deli,college_closed,0,wednesday,4,13-Dec,8,24.57142857,1
10016,Ctrl Alt Deli,college_closed,0,wednesday,4,13-14,9,12.42857143,1
10016,Ctrl Alt Deli,college_closed,0,wednesday,4,14-15,10,1,1
10016,Ctrl Alt Deli,college_closed,0,thrusday,5,8-Jul,3,13.85714286,1
10016,Ctrl Alt Deli,college_closed,0,thrusday,5,9-Aug,4,29.85714286,1
10016,Ctrl Alt Deli,college_closed,0,thrusday,5,10-Sep,5,27.57142857,1
10016,Ctrl Alt Deli,college_closed,0,thrusday,5,11-Oct,6,19.57142857,1
10016,Ctrl Alt Deli,college_closed,0,thrusday,5,12-Nov,7,18.42857143,1
10016,Ctrl Alt Deli,college_closed,0,thrusday,5,13-Dec,8,29.14285714,1
10016,Ctrl Alt Deli,college_closed,0,thrusday,5,13-14,9,12.28571429,1
10016,Ctrl Alt Deli,college_closed,0,thrusday,5,14-15,10,1.666666667,1
10016,Ctrl Alt Deli,college_closed,0,friday,6,7-Jun,2,1,1
10016,Ctrl Alt Deli,college_closed,0,friday,6,8-Jul,3,16.16666667,1
10016,Ctrl Alt Deli,college_closed,0,friday,6,9-Aug,4,34.66666667,1
10016,Ctrl Alt Deli,college_closed,0,friday,6,10-Sep,5,24.83333333,1
10016,Ctrl Alt Deli,college_closed,0,friday,6,11-Oct,6,17.83333333,1
10016,Ctrl Alt Deli,college_closed,0,friday,6,12-Nov,7,18.16666667,1
10016,Ctrl Alt Deli,college_closed,0,friday,6,13-Dec,8,20,1
10016,Ctrl Alt Deli,college_closed,0,friday,6,13-14,9,11.5,1
10016,Ctrl Alt Deli,college_closed,0,friday,6,14-15,10,1,1
10016,Ctrl Alt Deli,fall,2,monday,2,8-Jul,3,50.57142857,2
10016,Ctrl Alt Deli,fall,2,monday,2,9-Aug,4,82.21428571,2
10016,Ctrl Alt Deli,fall,2,monday,2,10-Sep,5,127,2
10016,Ctrl Alt Deli,fall,2,monday,2,11-Oct,6,125,2
10016,Ctrl Alt Deli,fall,2,monday,2,12-Nov,7,134.9285714,2
10016,Ctrl Alt Deli,fall,2,monday,2,13-Dec,8,130.6428571,2
10016,Ctrl Alt Deli,fall,2,monday,2,13-14,9,120.0714286,2
10016,Ctrl Alt Deli,fall,2,monday,2,15-16,11,66.5,2
10016,Ctrl Alt Deli,fall,2,monday,2,16-17,12,63.5,2
10016,Ctrl Alt Deli,fall,2,monday,2,17-18,13,51.21428571,2
10016,Ctrl Alt Deli,fall,2,monday,2,18-19,14,39.78571429,2
10016,Ctrl Alt Deli,fall,2,monday,2,19-20,15,19.5,1
10016,Ctrl Alt Deli,fall,2,monday,2,20-21,16,4.923076923,1
10016,Ctrl Alt Deli,fall,2,monday,2,21-22,17,2,1
10016,Ctrl Alt Deli,fall,2,tuesday,3,8-Jul,3,36.93333333,1
10016,Ctrl Alt Deli,fall,2,tuesday,3,9-Aug,4,64.86666667,2
10016,Ctrl Alt Deli,fall,2,tuesday,3,10-Sep,5,138.4666667,2
10016,Ctrl Alt Deli,fall,2,tuesday,3,11-Oct,6,131.0666667,2
10016,Ctrl Alt Deli,fall,2,tuesday,3,12-Nov,7,84.6,2
10016,Ctrl Alt Deli,fall,2,tuesday,3,13-Dec,8,156.8,2
10016,Ctrl Alt Deli,fall,2,tuesday,3,13-14,9,116,2
10016,Ctrl Alt Deli,fall,2,tuesday,3,14-15,10,57.53333333,2
10016,Ctrl Alt Deli,fall,2,tuesday,3,15-16,11,87.4,2
10016,Ctrl Alt Deli,fall,2,tuesday,3,16-17,12,65.6,2
10016,Ctrl Alt Deli,fall,2,tuesday,3,17-18,13,42.73333333,2
10016,Ctrl Alt Deli,fall,2,tuesday,3,18-19,14,46.28571429,2
10016,Ctrl Alt Deli,fall,2,tuesday,3,19-20,15,16.71428571,1
10016,Ctrl Alt Deli,fall,2,tuesday,3,20-21,16,4.785714286,1
10016,Ctrl Alt Deli,fall,2,wednesday,4,8-Jul,3,45.6,2
10016,Ctrl Alt Deli,fall,2,wednesday,4,9-Aug,4,84.26666667,2
10016,Ctrl Alt Deli,fall,2,wednesday,4,10-Sep,5,122.7333333,2
10016,Ctrl Alt Deli,fall,2,wednesday,4,11-Oct,6,133.2,2
10016,Ctrl Alt Deli,fall,2,wednesday,4,12-Nov,7,128.6666667,2
10016,Ctrl Alt Deli,fall,2,wednesday,4,13-Dec,8,138.0666667,2
10016,Ctrl Alt Deli,fall,2,wednesday,4,13-14,9,122.5333333,2
10016,Ctrl Alt Deli,fall,2,wednesday,4,14-15,10,81.8,2
10016,Ctrl Alt Deli,fall,2,wednesday,4,15-16,11,71.66666667,2
10016,Ctrl Alt Deli,fall,2,wednesday,4,16-17,12,69.26666667,2
10016,Ctrl Alt Deli,fall,2,wednesday,4,17-18,13,47.4,2
10016,Ctrl Alt Deli,fall,2,wednesday,4,18-19,14,36.13333333,1
10016,Ctrl Alt Deli,fall,2,wednesday,4,19-20,15,19.13333333,1
10016,Ctrl Alt Deli,fall,2,wednesday,4,20-21,16,4.8,1
10016,Ctrl Alt Deli,fall,2,thrusday,5,8-Jul,3,38,1
10016,Ctrl Alt Deli,fall,2,thrusday,5,9-Aug,4,53.6,2
10016,Ctrl Alt Deli,fall,2,thrusday,5,10-Sep,5,124.2666667,2
10016,Ctrl Alt Deli,fall,2,thrusday,5,11-Oct,6,128.2666667,2
10016,Ctrl Alt Deli,fall,2,thrusday,5,12-Nov,7,80.06666667,2
10016,Ctrl Alt Deli,fall,2,thrusday,5,13-Dec,8,135.2,2
10016,Ctrl Alt Deli,fall,2,thrusday,5,13-14,9,110.9333333,2
